row_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,outcome,oracle_p,true_driver_set,split
18,0.43536893,0.62069523,-0.13560657,1.3743873,0.9550981,0.8165101,0.5524026,-0.2324461,1.2727054,-0.06835621,0.29245734,1.2216153,0.27643153,1.1291729,1.3720272,-0.93265945,-1.3163451,1.4629798,1.2183626,0.15638603,0,0.10628505,f0,train
19,2.600336,2.2224524,0.27035075,-1.361675,1.6083676,-1.3147491,0.50559694,1.0165762,-0.8281897,0.5601024,-0.37470385,1.8765265,-0.4348471,-0.5896311,1.6400294,-0.5128428,-0.6880857,0.10932014,-0.14307772,-0.7240907,1,0.9003098,f0,train
20,2.3862102,1.9843202,-0.8618573,0.9661266,0.08370323,0.0777155,-0.87405777,-1.321,-0.34143963,0.363077,-1.8884612,-0.5507692,-0.25976086,-3.39154,0.94405115,0.8547307,0.72453475,1.2359622,-1.090489,-0.5352264,1,0.85475844,f0,train
21,0.5679846,0.41013965,1.0070179,-1.2962307,-1.2300817,0.28297248,1.0197903,-0.60788184,0.7545273,1.0656832,-0.035541847,0.4973599,0.00039517102,0.15137969,-0.34336436,-0.03228631,0.23479643,1.3643707,0.7818574,-0.42834368,0,0.1342339,f0,train
22,0.32910657,0.25095284,0.6953518,0.18567924,-2.100338,0.44671655,-0.7421314,-1.1128147,1.0065047,0.4366103,-0.4215348,0.25150523,-0.86122584,1.0579243,0.90725046,-0.42549983,0.8493221,1.4726732,1.3547441,-0.8014278,0,0.08772081,f0,train
23,1.9764235,1.8792763,-0.7292766,-0.0059423274,0.26741153,1.1401122,-0.4257227,0.13381946,0.18577337,0.91272664,1.4059534,0.63311464,-1.0349078,-0.7544992,0.6471434,0.6425082,-0.94513863,-0.30478805,1.1784496,1.3178099,1,0.7216874,f0,train
24,2.725222,2.1572208,-0.23951997,-0.057750374,-0.70099187,0.7939225,0.726372,0.34701207,0.60919636,1.076603,0.6325093,0.4110817,-0.38856256,0.06182267,-2.2828941,-0.2750411,-1.0655811,0.77142864,-1.2955806,1.2674035,1,0.92059386,f0,train
25,1.9518985,1.7813766,1.24047,-0.14248222,-0.05702991,0.39542273,-0.12321895,-0.42859626,-0.72506297,-0.051375028,0.15417904,0.13583425,-1.1939478,0.5971655,0.9908481,1.2159151,1.4155465,0.47391805,-0.17479832,1.1561022,1,0.71172917,f0,train
26,1.5243782,1.2992147,0.78772646,1.9338495,-0.015992733,0.17830752,-0.44415155,-1.0425425,-0.40190005,-0.9950643,-0.014565196,0.49707714,-0.21052402,0.9272633,0.0031463944,2.0516047,-1.0084347,-2.1919484,-0.89392996,-1.1366502,1,0.5121867,f0,train
27,-0.78840566,-0.20686916,0.50731903,0.18968692,0.010853737,1.4606389,0.06385815,-1.1151657,-0.7859319,-0.6522596,-1.3670961,-0.7957186,0.39256483,-0.6556716,0.53816223,0.12797438,-0.40662488,-0.3971834,0.3091449,-0.6547014,0,0.01018289,f0,train
28,-0.75311327,-0.69824743,-0.55297667,1.2622584,-0.8466704,1.8434753,-1.3788106,1.7587405,-0.18064247,0.3963337,1.1163613,-0.46023896,-2.3042805,0.47778395,0.89512414,0.6584405,-0.17855789,0.25138405,-0.5805041,-0.59978133,0,0.010919489,f0,train
29,2.2312505,2.2437785,1.1306214,0.08607179,0.20366985,1.1686385,0.34688318,-0.45592427,1.1735868,-0.20518532,2.5214767,0.47094697,0.91398805,-0.2650051,-1.9697775,-2.0030384,0.4274593,-0.5072994,0.33785728,-1.9250203,0,0.81191486,f0,train
30,2.0463436,2.3179407,1.5918424,-1.085598,-1.179834,-0.7673815,0.91500586,-0.017299084,0.26227975,0.22171983,0.30590373,0.06640818,-1.076812,-2.7165992,0.4103808,1.6914531,0.33150405,0.12654297,0.82582706,-0.5883755,1,0.74888736,f0,train
31,0.41607782,0.9626414,0.44372672,-1.0003971,-1.3073783,2.5100904,-1.3996373,-0.5337516,1.6724088,-0.64296675,-2.640332,0.078719355,0.5141161,-0.36162615,-0.13477388,0.86166525,0.62234837,-1.1561514,-0.27640823,2.1068625,0,0.10267548,f0,train
32,4.1597314,3.8774316,-0.25973332,-1.5547038,-1.0889539,-0.9404132,-0.08852919,-0.17060319,-1.1844808,0.009338067,0.81290996,1.1520561,-0.29175094,-1.6007793,0.035189975,1.1016737,1.1882378,0.2882277,-1.4334534,0.41357538,1,0.9951285,f0,train
33,3.2726893,3.3693128,0.19770318,1.129104,-0.22503406,0.17004883,1.1251043,1.8039452,0.809651,-0.22067478,0.6903648,-0.20146279,0.012345133,0.43074405,0.28507838,-1.6131899,-0.3282652,0.91179407,-1.0896214,0.8103125,1,0.9719517,f0,train
34,3.110985,3.1974394,0.33655187,0.41952938,-0.6252684,-0.21747385,0.27459255,-0.28118578,0.70210445,1.5759143,0.2221716,-0.07945489,-1.3730421,2.5841324,0.8460579,-0.81232965,0.47327077,0.62940717,-1.4330374,-1.0899935,1,0.9616527,f0,train
35,0.47422743,0.38801318,-0.89587426,0.35890946,0.49034023,-0.2851893,0.017061528,0.17298995,-2.2089324,-0.95430094,-0.08968709,0.03955904,1.7743155,-0.3103424,-0.63198507,0.7318127,0.9921288,-0.7609249,0.4459835,0.07653255,0,0.11389635,f0,train
36,-0.29953325,0.11133926,-0.39125887,1.9566602,1.1768718,-0.48427185,0.92314154,0.47191262,-0.7915131,0.2534253,-1.8863302,0.19631156,-0.2962596,0.51031315,-0.34838563,0.17032366,0.6307948,0.9950748,-0.3033059,0.24880464,0,0.026621172,f0,train
37,3.980776,3.5316288,-1.6118134,-1.6537687,1.4798977,0.6327815,0.40792546,2.0637002,-0.503935,-0.33229023,-0.84908855,-0.22928406,0.38475302,0.30188853,-0.49984542,1.7916195,-0.3574674,1.1205924,1.5131613,0.20754501,1,0.9930467,f0,train
38,3.038046,3.4493446,0.32494444,-0.3298051,1.0955522,-2.7082036,-0.64291996,1.0797389,-0.33210537,0.37233514,-1.3816059,-1.14734,0.85170674,0.27752677,-0.6120036,-0.21064165,-1.878912,0.7604855,-0.4299842,0.03447451,1,0.9558957,f0,train
39,4.478367,4.689126,1.0118135,-0.37684095,-1.7548242,-0.59545314,0.3150409,0.9580358,0.58403325,0.12913354,-0.3021665,-0.6390983,-0.67374456,0.1963809,-0.51181066,-0.5200239,-0.9719756,-0.59527117,-1.531501,0.027155612,1,0.9974183,f0,train
40,-1.445397,-1.2216334,-0.031371903,0.6681521,-1.2393326,0.25076133,1.0850246,1.1472317,1.4192822,-0.18788356,-0.23276381,-0.9231922,-0.1678267,-2.397687,1.5158725,1.3315097,-0.6723028,-0.16263701,-1.9522111,-0.42044017,0,0.0027571581,f0,train
41,0.10564662,-0.3868701,-0.3088881,0.52165294,0.6521709,-0.45230073,-0.21864711,0.6544908,0.83702934,-0.37900734,-0.3318473,0.006157963,1.4868038,-0.23744106,-1.3337018,-1.7899823,-1.3985543,-0.6019567,0.40364355,-1.8403684,0,0.057937495,f0,train
42,3.226365,3.165172,0.7863477,-0.14434806,0.2789397,-0.36217844,-0.40502897,1.0775957,1.0474892,-0.26825497,-1.6241075,-0.035583578,-1.5543015,-1.5639256,-0.2286696,0.43842527,0.6393474,-1.066185,-0.6987356,0.59702104,1,0.9693124,f0,train
43,1.2247013,1.2491542,-1.7212435,-0.64367115,0.3767334,0.3339866,-0.8219769,1.4288831,-1.3844482,-0.78215593,1.2159624,-1.2123002,-1.2393925,0.76261914,0.4704199,0.14334194,-0.52270687,-1.1343443,2.1006114,-0.7267109,1,0.36572582,f0,train
44,-1.2107905,-1.2994733,-0.3932334,0.11605229,-0.9039139,-1.2039735,-0.19726902,0.1475297,0.6175821,-1.8762611,-0.28052387,1.0714949,-1.219169,0.49538466,1.2309825,-0.04038089,-2.8622634,-1.2280073,0.51392084,-0.12791914,0,0.0044007,f0,train
45,0.7677875,0.96407557,1.1408489,-0.11049578,0.6491434,-1.3398448,0.27884242,-0.31613797,2.3275144,-2.7917056,0.37839976,-2.1495812,2.0677752,0.92096806,-0.25640687,2.0808585,0.21201299,0.94993144,-0.49575046,-0.28402176,1,0.18779147,f0,train
46,1.2153345,1.3808488,1.0668869,0.3735971,-1.4599366,0.30468985,-1.1093957,1.3369981,0.79228914,1.6163714,1.0205321,-0.060980305,-0.20910701,0.08794297,1.9460211,1.2983966,-1.0203141,0.24781391,-0.9323047,-1.0705829,0,0.36139122,f0,train
47,2.2917175,2.8500116,0.16198426,-0.20884801,0.8566399,0.36164185,1.5747433,-0.57094336,-2.3179395,0.09216356,-0.19949533,-0.18812682,2.067874,-0.5977315,0.19458899,-1.460668,0.3974212,-0.06629075,0.98409885,0.4114984,1,0.82969046,f0,train
48,2.294786,2.8849785,-0.40981054,0.037447516,0.20088714,-0.46099326,1.6835141,-0.89220506,-0.12679802,-0.35158888,-0.4226823,-0.96551543,0.36668816,1.2766606,0.3486455,-0.84511524,1.2984965,-0.38057518,-0.4909183,0.6281215,1,0.8305559,f0,train
49,3.9206216,3.777903,0.5260831,0.5488608,-0.5673758,0.6965825,-1.493999,1.560962,1.0888875,0.32545313,-0.6541695,-0.25342113,-1.2310627,0.9044401,0.40754038,-0.28879192,0.23799662,-0.16550797,-0.50860715,-1.0388551,1,0.9921646,f0,train
50,1.0682564,0.9176299,-0.41577566,0.30158794,0.65623003,-1.1846669,-0.21404427,-0.58081347,0.3977035,0.9485127,-0.8794848,0.96835035,0.1985054,0.00831823,-0.47630346,-0.30210456,1.4535879,1.4683151,0.4596247,0.7429604,0,0.29661128,f0,train
51,-1.137667,-1.0529016,-0.03521698,-0.20694776,0.24668184,0.7993848,1.7219312,-1.281319,-0.95774823,0.50328034,-0.22844654,0.8092972,0.63196284,0.6771015,-0.41684467,0.38531458,0.88927436,3.2097554,0.13237436,-0.24961066,0,0.0050902055,f0,train
52,4.482839,4.323263,-0.0799941,0.015718069,1.4622982,1.5057611,0.1448458,-0.9687694,1.2285751,-0.15080482,0.32230598,0.120287985,0.9772213,-0.3645877,-0.36320034,-0.27927792,1.3100512,-0.400031,0.09472556,0.41422072,1,0.9974413,f0,train
53,0.72089213,0.8612786,-0.15308605,1.10601,-0.29672483,-0.15954128,0.21884759,-0.5544881,1.7446767,-0.22039436,-0.8971787,-0.55310357,-0.46540892,0.8786144,-0.057833556,0.7781271,-0.18581285,1.3347038,-0.06308444,-1.1963779,0,0.17390284,f0,train
54,1.0747962,0.71631855,-0.06400601,-0.45760962,-2.0929697,-0.124052525,-0.39831182,-0.46342847,-0.07011885,0.05947853,0.052846298,0.71116096,-0.56249046,1.2342203,0.7697752,-0.90300995,-0.9260276,1.1683701,0.090315685,0.82062215,0,0.29934737,f0,train
55,2.7757053,2.7912934,-0.9313327,-0.04011407,-0.54378796,-0.34485376,1.5523419,-0.04023747,2.0803845,0.33242586,-1.0611215,0.8007551,1.6527039,0.3875215,0.009976099,0.7127288,-0.8414595,2.0658813,-0.83595455,-1.3801565,1,0.9276682,f0,train
56,0.8595075,0.7499366,0.5277003,0.111750126,0.5119621,-0.25629398,-0.17641053,1.3706707,0.6427188,0.5772182,-1.1323586,0.008377725,-2.1510744,2.2489936,-0.79624736,0.19656684,-1.0981816,-0.62709266,0.15328093,0.5471947,0,0.2173826,f0,train
57,2.3303626,2.267542,-0.9549544,-0.7529182,2.2562602,-0.86536384,2.8724844,-1.2682226,-0.28553855,0.62653637,-1.2819477,0.5488079,-0.09035127,2.4252055,-0.17787243,-0.33934614,0.3425889,2.2156734,-0.93412834,1.1455209,1,0.8403353,f0,train
58,1.8369262,1.809725,1.1592662,-0.61555964,0.41073737,2.1315744,-0.4624824,-0.5717713,1.2309785,-0.54410005,0.5025817,0.25074363,0.012796112,-0.4425566,0.7184301,0.9390197,0.169776,2.1312454,-1.8644435,0.036580462,1,0.66236526,f0,train
59,0.11054704,0.314004,-0.4946101,-0.03595169,1.0376835,-0.546615,0.4556387,-0.79412603,-1.5693047,0.34350452,-0.13773371,0.1440292,-0.1399672,-0.169579,0.85384625,-0.5961921,0.47899666,0.46785888,-0.5926306,0.13769467,0,0.058474764,f0,train
60,1.5952781,1.585478,0.1790378,0.047195442,-0.50250196,-0.27039775,-1.6531237,0.8005144,0.71100134,0.29022023,-1.3270168,-0.5774788,2.2552927,0.6093448,-0.054968264,-0.11501437,-1.2631711,-0.30188942,0.11098732,0.579897,1,0.5474954,f0,train
61,1.3834153,1.7555285,-0.81446266,-0.059261207,0.090128444,1.9334427,0.32161498,-0.5157632,-0.29295042,1.4567196,-0.49720135,-1.5819813,-1.6646426,-0.058336776,-0.3052559,1.4166958,0.4291843,0.26765308,0.14264238,-0.40247622,0,0.44197035,f0,train
62,0.57647336,0.7601776,-1.9744092,1.610551,-0.9886146,-0.9388026,1.1145185,0.38017356,2.5862226,1.3269159,-0.52620625,-2.0704875,0.83129,0.06400148,0.69970405,0.13753533,2.0379477,-1.1318911,-0.38833627,-0.9508956,0,0.13621925,f0,train
63,3.8791413,4.1131353,-0.9305296,0.5468993,0.20374295,0.8739215,0.4001077,-0.9546765,0.23967804,-1.9424115,2.050396,1.2243234,-1.0618389,0.5050231,-0.7816334,-1.3869472,-0.4114151,-0.65636,0.9119355,-0.86473393,1,0.9914927,f0,train
64,2.3786347,2.9769945,0.77365494,0.41727477,1.2952044,-0.14320998,-0.8880492,-0.3582519,0.11794022,0.024678588,-0.32500833,-1.6877531,0.02911323,1.3562818,0.8222931,-0.67056865,-1.6625737,1.534001,1.2528743,-0.36028826,1,0.85286736,f0,train
65,3.4328742,3.0387871,-1.1039307,-0.03135065,-0.44514203,0.39984664,-0.9017215,1.3013853,-0.90911627,-0.5477864,-0.4672118,-0.064116806,-0.11703123,-0.84946257,1.7325518,1.350627,-0.62354,1.842381,-0.34569013,0.6203316,1,0.9794826,f0,train
66,3.5361364,3.312608,0.40435538,0.69851476,-0.04209621,-0.014629305,-0.021229373,1.1871201,1.5300497,-1.1587934,1.319511,-1.0725546,1.5142776,-1.7189655,0.6785279,0.75837094,0.7746241,0.33916777,-0.5986035,0.36422506,1,0.98324686,f0,train
67,1.9803694,2.239346,0.47642028,-0.653363,-1.6811316,-1.0075237,-1.9285899,-0.88454145,1.0418633,-1.1492739,-0.41374263,2.2485824,-1.6583474,0.23336406,0.045828164,-0.7592706,-0.45923865,-0.32568973,0.9981337,-0.14599773,1,0.7232697,f0,train
68,0.2942533,0.35980698,-1.0791773,-0.6679191,-0.34209162,1.134188,-0.054307576,-0.53070897,0.87238103,-0.119151026,-0.5217058,1.7990345,-0.898997,1.4320058,2.5403433,-1.6820962,0.34118626,0.07905575,-1.2517153,-0.9173359,0,0.08230047,f0,train
69,4.131108,3.8948452,0.23731706,1.6326689,1.0431752,-0.97024506,1.181752,-0.6981898,0.04124413,0.20968364,-0.15402897,0.28813684,1.325686,-1.5072004,-0.9130966,-0.24085508,0.040218554,1.5871166,1.0208694,0.3241946,1,0.99484295,f0,train
70,1.8218032,2.0856702,-1.1014675,-0.07174886,1.3483568,0.3377051,-0.8531136,1.6981945,-1.5640143,1.8890895,0.11320909,0.6193739,-1.3949836,1.1416022,0.5116157,-0.9467118,-1.0642936,-1.3297672,0.3190033,2.012224,1,0.65556824,f0,train
71,2.5835605,2.5103335,0.02097385,-1.3039086,1.392356,-0.8269383,0.6836358,0.61821026,1.1144192,0.66042536,-0.14552985,0.91276944,-1.552975,0.5321819,-1.5566683,0.7202002,0.8235053,-0.32602972,0.08499543,1.5725734,1,0.89725786,f0,train
72,-0.39332566,-0.26667675,1.7723013,0.09249494,1.3273752,-0.5250672,0.5836286,0.5387794,1.1492058,-1.1622434,-1.0084388,-1.903292,-0.5799893,0.69518733,-1.2224213,-0.24907148,0.15740761,1.2270179,0.7431441,-0.12873833,0,0.022168795,f0,train
73,-0.39730397,0.46626115,1.2471324,-1.2288707,0.62961596,-0.31707567,-1.2288862,2.0286262,0.22660682,-0.10258157,0.7758751,-0.14548692,-0.6712964,-0.9004802,1.4535042,1.0786582,0.60101724,-0.7815809,-1.152266,-0.011976297,0,0.021996973,f0,train
74,1.6021138,1.3213344,-1.5214697,0.104326956,-1.2913195,-0.23827852,0.6044801,0.6993262,-0.5123097,-0.006947209,0.71795005,-0.18065766,2.2053478,2.2080863,1.1180168,-0.9772245,-1.3207716,-2.4663794,0.36663586,-0.7196916,0,0.5508802,f0,train
75,1.8630517,1.7375319,-0.16250464,-1.8029386,-0.83093435,-0.28902614,0.16420536,1.1115392,0.8242187,-0.5857165,0.85056424,1.4258918,0.81177056,2.5062642,-0.3866502,-1.5343564,-0.21889879,-0.16517462,-1.62853,0.74875695,1,0.6739496,f0,train
76,3.7602143,3.7107525,1.85223,0.13167696,-0.67554706,-1.5173571,0.16411893,-0.80993783,0.88845515,-0.711667,1.7428454,0.89562565,0.76904726,-0.52789605,0.44433624,0.7942323,-0.30028707,-0.7494158,0.08332033,-1.2343376,1,0.9892328,f0,train
77,2.035467,1.8463179,2.4103384,-0.82580197,1.5080893,-0.347667,1.1529943,-0.42362118,-1.0741408,0.68568724,-1.131372,-1.1030028,-0.3525162,-1.1643232,-0.9063011,0.606063,-0.047784653,-0.33259824,-1.0738112,-0.38630927,0,0.74477446,f0,train
78,3.8802035,3.890475,0.50112855,1.4931988,0.03475002,-1.6510507,-0.61114997,0.43595544,-0.44595602,0.8299607,-2.6919274,-1.878977,-0.17656776,-1.8107313,-0.12433435,0.6236424,0.11620024,-0.26352888,-0.5832717,0.53154707,1,0.99151057,f0,train
79,2.9770062,2.9374402,0.5585316,-0.27915055,-0.6153799,-0.25796694,0.40686864,-1.4620805,-0.516156,-0.37568098,-1.6907978,-1.0902824,-0.95647997,-1.054158,-1.2933027,0.08824529,0.12218249,0.74347526,0.38694635,1.4749917,1,0.9504528,f0,train
80,3.0893044,3.4360847,-0.19195639,0.15468241,-0.36223543,-0.96125835,0.05892132,0.001560098,0.34567422,0.297802,1.2083529,-0.4710018,-0.2739681,0.37570724,-1.096638,-0.4826019,-0.22384265,-1.1853356,1.5344853,-1.6743524,1,0.9600214,f0,train
81,2.8473449,3.068679,1.0411526,-0.5697468,0.19827533,-1.6845748,1.7630017,-2.2293563,-0.25186783,0.05319439,0.010128774,-1.6156954,-0.17673086,-0.5312471,-0.3529364,0.23748241,-1.4636123,-0.5140267,1.2585983,-0.34354657,1,0.9367126,f0,train
82,4.472216,4.5708203,0.8441119,0.03734793,-0.6521568,1.6160264,0.8963657,1.3219259,-0.5029139,0.45373496,0.16164231,0.39142555,-1.0355899,-0.70297164,1.8426836,-1.3528025,1.2493474,-0.3240783,0.02023295,0.12443799,1,0.9973865,f0,train
83,4.4726324,4.8725176,0.13269567,1.6161964,0.26258913,-0.20311195,-0.49655235,1.3174071,-1.2878056,-0.3579388,-1.3743374,0.66140103,0.56417257,0.5906781,1.52896,0.231062,-2.529007,-1.022964,2.0665574,0.8406746,1,0.99738866,f0,train
84,-0.39707592,-0.52119017,-0.19685188,-2.5214121,0.53286386,-0.16739419,-0.34285566,1.7943275,-1.0432184,0.91038096,0.10780087,-0.85242975,-0.2041953,0.1712065,1.2642746,-0.033047467,-1.2373877,0.8883464,1.3471204,0.90841526,0,0.022006787,f0,train
85,1.1721432,0.5067348,0.47191173,0.31357685,1.7196707,-0.8745734,0.5880987,-0.6340519,-0.4144613,-0.80397034,1.5752659,-0.22370519,-0.24229166,0.75527877,1.3824593,-0.21216947,0.089397244,1.07488,-0.28832605,0.09222082,0,0.34170318,f0,train
86,3.2980623,3.6158373,1.006083,-0.06855273,-0.7431911,-1.0968567,1.5041032,0.33758295,1.3736712,-0.29878598,-0.44715208,-0.87615687,2.5115547,-0.59794056,-0.5000712,-0.27431005,-0.1346037,0.123855375,1.0390191,0.05146046,1,0.9733025,f0,train
87,1.1502247,1.3906422,0.2577706,-1.7045012,0.6376589,0.777168,-1.9171506,-0.38650414,0.6856469,0.08454888,0.5489594,-1.1554047,0.54693604,0.43513334,1.8810729,0.20935243,-1.4230134,-1.6615499,-0.1509882,-0.86209184,1,0.33191186,f0,train
88,3.7310405,4.348162,0.38080347,1.7891008,0.67302924,-0.35320786,0.76420856,1.416433,2.7953312,0.8412306,-0.47465044,-0.045701757,0.8694218,-1.2180624,0.04816041,-0.19937183,2.3752897,-0.3718848,-0.7989017,-0.29757202,1,0.9885932,f0,train
89,0.46319577,0.13288167,-0.23582248,0.9463046,0.35364103,-1.4725492,0.78674567,0.8371542,0.23256436,0.074894264,0.5920512,0.4285504,-0.4939608,-0.028525967,0.50308895,0.7209482,1.5777757,0.34385097,0.96196055,2.8999822,1,0.11168854,f0,train
90,1.2544557,1.9554323,0.9602577,0.22721185,0.9202765,-0.4406088,2.000053,-0.48485494,0.3301666,1.4713045,-0.18531585,-0.8953052,-0.1212967,-1.5922502,-0.20364334,-0.15637916,-1.0162079,-0.14587504,-0.6316916,1.1316231,0,0.37963715,f0,train
91,3.8366492,3.3716671,2.2311754,1.9042377,0.78748953,-0.4069896,-0.04025668,1.301851,2.176545,0.62423885,1.3502969,0.3771591,-0.456257,-0.41627747,0.92819667,-0.24605359,0.99706984,0.45460042,0.6444273,2.4575815,1,0.99074507,f0,train
92,0.014371083,-0.042994753,-0.014315382,-2.4639614,-1.3438766,-1.7834468,0.42905286,0.45128518,0.8789029,-0.3528659,-0.64363945,-0.39291772,-0.15159295,0.76886785,-0.41262412,0.057020657,-1.347439,0.32169718,-1.0061733,0.6671342,0,0.048741363,f0,train
93,2.1405213,2.0126758,-0.21920057,-0.5603393,-0.09071606,0.22132407,-1.2089509,1.5217761,-1.4813852,-1.4442844,0.49638233,0.5588386,-0.038906366,-0.60359496,1.2655184,1.18608,-0.8902168,-0.36504865,-1.2073215,-0.9189838,1,0.78262717,f0,train
94,-0.8836327,-1.6479448,1.4911392,0.15108007,-0.61968863,0.4933456,-0.21211629,-1.0119756,-0.18743797,1.6297507,-0.3973457,-1.4657869,-1.2401901,0.4193812,-1.4608576,0.5735725,0.9788664,-0.78467053,0.3896525,0.8270238,0,0.008431901,f0,train
95,0.6837998,1.2551476,-0.8231679,0.45929137,-0.8032242,-1.6234956,-0.95401824,0.1849558,0.45090607,-1.0238742,0.83547205,-0.6625359,0.6821145,1.5472077,1.2145565,-0.50869596,-0.09156824,0.8856089,-0.09058546,-1.0855974,0,0.1635018,f0,train
96,1.633202,2.1259713,0.42120424,-1.7210504,-1.9975176,-1.8659227,-3.9253292,-0.8313392,0.6869687,-0.40180466,1.6403769,-1.394528,-0.61728764,1.9343936,0.5178765,0.57973695,0.979357,0.44520193,0.37344378,1.0924169,0,0.56620985,f0,train
