row_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,outcome,oracle_p,true_driver_set,split
20,3.4150558,-0.7391197,-0.15989095,0.38838252,-0.73032016,-0.052505355,-0.5601601,-0.35489094,-0.6589125,-0.32501546,-0.80495256,-0.75926036,-0.41594657,-1.102684,-1.1591821,-0.6566407,-0.62248486,-0.9708238,0.089192264,-1.1171626,1,0.8935798,f0,train
21,1.1249654,-0.862961,0.4706905,-0.07131516,1.1722747,-0.69652355,-0.8354376,-0.7867179,-0.5348755,-0.4027292,-0.883537,0.43288273,0.012729549,-0.282549,-0.019188602,-0.22485135,0.5364231,-1.0814621,-0.29419383,1.3611485,1,0.39730546,f0,train
22,3.91951,0.5236894,0.026001256,-0.0155002745,0.59419113,1.0360036,-0.14628045,0.88674235,-0.3016343,-0.045557737,-0.26278237,0.42245758,0.7161009,0.017554725,-0.5744086,-0.30347538,0.06292274,-0.14661722,0.47026074,-0.6377155,1,0.9363354,f0,train
23,3.2894256,1.1976411,0.91764134,1.3494258,1.675401,1.1937956,2.2705207,1.8216969,1.927955,2.3502173,0.66428506,2.2430158,0.94542754,1.0848184,1.3361936,1.3188993,0.5622107,1.4107842,0.51702833,0.88693416,1,0.87955797,f0,train
24,3.6060457,-1.4430134,0.10417056,-1.0496572,0.14970757,-0.33204412,0.606491,-0.54848737,-0.20083876,-0.6350668,-0.092557624,-0.3057726,-0.6636527,-0.4656725,0.4485633,-0.0706283,0.13962696,0.2503928,-0.35013062,0.6165415,0,0.91214013,f0,train
25,-0.3189465,-0.42221868,-0.91657454,0.015298259,0.003439894,0.13926148,-0.5556726,0.35022166,0.10435952,-0.14730684,-0.12669805,0.13550125,0.096897036,-0.25592017,-0.33543473,-0.69020545,0.99715817,-0.75860864,-0.9339626,1.5864464,0,0.11701029,f0,train
26,1.4604855,-1.111159,-0.40591025,-0.3647707,-0.5444895,0.3807792,0.483244,0.27827057,-0.8435004,-0.05756067,-0.14945513,0.17765258,-0.10753762,-1.5869749,-0.20625769,-0.40451267,0.20814313,-0.09248929,0.21534869,1.0848694,0,0.48902547,f0,train
27,0.93602955,-0.2911845,-0.3710722,-0.82898885,-0.31895602,0.3201391,-0.50692743,-0.8004335,-1.3248214,0.11948365,-0.45426342,-0.6163558,0.3847613,0.050179496,-0.6733119,-0.36258802,0.022650156,-0.3477702,-0.041084602,-1.5880907,0,0.34827423,f0,train
28,3.9898486,-0.40087286,-0.047468256,-0.33405626,-0.65880567,-0.5298473,0.041625187,-0.773856,-0.92202014,-0.3239881,-0.38898632,-0.561004,-0.2881204,-0.51612103,-0.6656384,-0.6600876,0.23300461,-0.0077712005,-1.1273186,0.0947248,1,0.94083834,f0,train
29,0.59751385,0.7050086,0.8896297,-0.49014047,-0.012107635,0.42103577,0.448582,-0.24980156,0.15349726,-0.2949756,0.979786,0.6290375,0.34304208,0.009155735,-0.09411754,0.59476525,0.20113617,0.59819317,0.08656407,-1.6748582,1,0.26839864,f0,train
30,1.1302571,0.8925319,0.93830967,2.0092854,1.1882621,0.80081606,1.6671206,0.41641194,0.9208775,0.60629165,0.92127424,1.4491421,1.0114771,0.808061,0.044439375,1.0382581,1.2153856,0.9471049,2.028395,0.06321812,1,0.3987142,f0,train
31,1.7744644,0.7308939,0.36091885,0.49342865,0.30483934,1.7461245,0.4766091,0.09490889,1.4697685,0.7596793,1.5115836,1.9319909,0.5716871,0.2098305,0.836506,1.5545542,0.8863504,1.3526367,1.9256061,-0.54322135,1,0.5756547,f0,train
32,3.3185568,-0.94687754,-0.5211191,-0.23211862,-0.30685094,-0.77284086,0.29731327,-0.4448846,-1.1544186,0.15078108,0.27634495,-0.15560994,0.64535004,-0.40265343,-0.40617093,0.042143676,0.8516606,-1.2181032,-0.8202664,-0.05356534,1,0.882945,f0,train
33,3.259948,0.72097737,0.6122228,0.3343649,0.7327309,1.0501437,1.0176322,0.24050462,0.35572988,-0.31363547,0.29896808,0.9005712,0.21449281,1.5198137,0.48950964,0.26389244,0.29295382,0.1101855,0.02469386,-1.3811442,1,0.87604487,f0,train
34,1.6810876,-1.3981727,-0.2839734,-0.4655105,0.7687201,-1.0177274,-1.0206821,-1.5433478,-0.61922216,-1.0238549,-1.3623762,-1.7774495,-0.22006187,-0.5687493,-0.35753387,-0.79840064,0.4278084,-0.8528324,-0.14142334,-0.7381975,0,0.5501331,f0,train
35,0.029572653,-0.41200152,0.55605394,-1.075809,0.20425227,-0.32726464,0.40133032,0.23601596,0.71518874,-0.44148874,-0.4422584,0.31078207,-0.29070315,0.3695073,-0.18740395,0.19446343,0.2340577,-0.26915848,-0.2066724,0.6056443,0,0.16330934,f0,train
36,2.9871917,-0.26103523,0.021653745,-0.31121677,-1.5424384,0.2189985,-1.0684924,-0.34405544,-0.36175808,-0.9430269,-0.5635821,-0.6955642,-0.9505806,-0.5057285,-0.32996637,-1.0028659,-0.21503244,0.19631678,-0.45005164,-0.49019915,1,0.8392199,f0,train
37,2.1519775,-0.053359807,-0.44348726,-0.641609,-0.54874563,-1.0534879,-0.43968257,-1.1129034,-0.61523336,0.69628525,-0.8747285,-0.37169248,-1.3700335,0.04254524,0.2950734,-0.7332337,-0.41230106,0.21846515,-0.80735266,1.3594629,0,0.67357945,f0,train
38,2.7894223,-0.4235366,-0.6098049,-0.49613973,-0.15272993,-0.56750786,-1.090989,-0.69782156,-0.4758934,-1.580226,-0.6058308,-1.3344353,-0.7510481,-0.4742177,-1.555108,-0.68975383,0.015981413,-0.5168842,-1.1731791,0.5829853,1,0.80732036,f0,train
39,0.20077479,1.2216216,1.1290334,1.6372665,1.5318818,-0.06840871,1.420886,1.8736598,1.1613808,-0.2875379,1.3211148,2.3078265,1.977479,1.6691076,1.7862103,1.3152428,0.60267115,1.1814306,1.8181833,-0.3071499,1,0.19099101,f0,train
40,0.9501735,-0.8750482,-0.9192933,-1.3082861,-0.36979115,-1.8395028,-0.334936,-0.8705852,0.11307726,-0.40579194,-0.4043876,-1.6867069,-0.91651213,-0.6845676,-1.1641773,-0.643674,-0.64599144,0.368168,-0.066292584,-0.3930316,1,0.35184973,f0,train
41,3.331542,-1.7722796,-0.71252704,-0.48132706,-0.6297195,-1.0556068,-1.060956,-0.7261384,-1.7799146,-0.54835826,-1.9020658,-1.4298714,-1.3509411,-1.4148974,-1.3648537,-1.8775749,-0.31362635,-1.0065774,-1.41906,0.90905863,1,0.88442796,f0,train
42,0.16153081,-1.6126772,0.5303539,-0.15873484,0.46703735,0.22449729,0.1500082,-0.16693506,-0.14949141,-0.7783823,0.13939904,0.33609578,0.15410522,0.0647455,-0.03412403,-0.46111733,-0.003982492,0.09492049,0.6401754,0.029526679,0,0.18434417,f0,train
43,3.5681934,1.4790503,0.41359577,0.7842751,0.40024674,0.42207277,1.5252374,0.5431104,0.5020629,0.20165579,1.2012018,2.1680722,0.8998282,0.60958517,0.51878965,-0.09059168,0.8157227,0.47721413,1.0443666,-0.84817326,1,0.90871066,f0,train
44,1.0644935,0.73595893,0.4004433,0.21422482,-0.90734124,0.42346844,1.1460359,-0.7570025,0.6538065,-0.20311631,0.984599,0.29261002,0.23135103,0.06519452,1.7156138,-0.5154714,-0.32197398,1.2130481,-0.18118599,0.35060108,1,0.38133255,f0,train
45,2.0743952,0.59331197,0.6209077,0.4030299,-0.29029715,0.8902707,0.39462364,0.682019,0.7651348,0.33271262,-0.1263038,1.1914835,0.33452335,0.058789704,1.0051707,-0.20905165,-0.7673862,-0.08324191,0.5520014,0.3076921,0,0.6543503,f0,train
46,-0.8559274,-1.2252805,-1.1526595,-0.124715135,0.16522013,-0.58318216,-0.13957652,-0.26766455,-0.9497829,-0.056046862,-1.1206044,-1.1344589,-0.78730255,0.5685663,-0.46693158,-0.5771431,-0.25346816,0.2774493,-0.0046748715,1.1813449,0,0.0680081,f0,train
47,0.9392544,0.44393316,0.7713888,0.0178586,0.3728969,-0.06480986,0.9128524,0.8049279,-0.3285396,-0.2625568,0.7282996,0.7624483,0.452241,-0.26279622,0.8894803,0.2758753,-0.37514427,0.9012294,0.582262,-0.2931124,0,0.34908792,f0,train
48,-1.3337839,-0.98055327,1.1413015,0.4738095,0.47093028,-0.78474617,-0.019681592,-0.5146272,0.008168687,-0.043328114,-0.81045014,-0.11637174,-0.52517265,-0.4209349,-0.5476632,0.10017142,-0.81278753,0.23279782,-0.48227414,-0.7376987,1,0.041144557,f0,train
49,3.1700556,1.4061743,-0.12315721,1.8298368,0.9430711,1.119539,1.0062242,2.469483,1.8885789,1.0022695,1.4389476,1.7961118,1.2231026,1.5268077,0.29152554,1.5140257,0.8221539,0.39320007,1.0761709,-1.9109981,1,0.8647853,f0,train
50,2.3551931,-0.6129167,-0.09778236,-0.56776667,-0.19273229,-0.37100136,-0.44563618,0.0011570501,1.1786622,0.22029458,0.400056,0.1757302,0.9126541,0.63479877,0.36793292,0.33632246,0.44753596,0.21979348,1.4056354,0.86418635,1,0.7211583,f0,train
51,1.7850043,0.11869869,-0.20833173,-0.29086164,-0.31245783,-0.3318348,-0.56918174,0.19818369,-0.24995497,-0.37259084,-0.7172366,-1.21643,-0.14496443,-0.5705558,0.16150081,-0.45519122,-1.2362754,-0.15632099,-0.18757844,0.23468375,0,0.57851285,f0,train
52,-0.75095135,1.0137542,-0.64138275,0.54519707,0.16030148,0.20672673,0.55525166,-0.22312562,0.2515715,0.52381384,0.4041841,0.3880135,0.2717377,0.67429674,0.81848997,0.6533541,-0.082958885,-0.356685,0.6248021,0.15752314,0,0.0757841,f0,train
53,1.3023096,1.4902146,0.6404567,1.0270005,0.5557183,0.6590987,1.758128,-0.010040805,0.59415203,0.016838642,0.9902439,1.0608019,1.6942122,1.6776438,0.849107,0.70972466,0.17347403,0.47473338,-0.07648112,1.4982672,0,0.44530573,f0,train
54,4.262831,-1.312421,0.54583466,0.66391194,-0.9173844,0.22615434,0.6263598,-0.26162672,-0.4286647,-0.033459824,-0.98576653,-0.38145232,0.194487,0.040489525,0.26215327,-0.6911341,-0.6308049,0.22026587,0.12345744,-0.034848742,1,0.9556302,f0,train
55,-0.8320045,-0.5858283,0.19224945,1.0759531,0.6716091,0.0010249168,1.0108843,0.24564219,0.9195058,0.7794088,0.9300807,1.0201591,0.6914444,0.051554974,0.38993707,1.7176993,-0.18435673,-0.19186905,0.12120413,0.58498687,0,0.069712356,f0,train
56,2.6279192,-0.27158454,0.12004204,-0.50537914,-0.7329283,-0.39002067,-0.41785896,0.049206257,-0.6157368,0.029971324,-0.0096676685,-0.2706127,-0.65160584,0.38319623,-0.7370741,-0.6175829,-0.85822475,-0.043400683,-0.5402708,0.07557243,1,0.7778608,f0,train
57,0.6730149,0.92057526,0.9343124,1.1447469,0.13477458,0.3534911,0.5242785,0.60337,0.41247573,1.5932347,0.5631068,0.96855855,-0.30419573,0.48931512,0.56787604,-0.35181978,-0.07704604,-0.02548463,0.62999785,-1.209886,1,0.28518772,f0,train
58,-0.78365666,0.5386216,-0.2556886,-0.2606331,-0.2174451,0.91363484,0.30223748,0.47087026,0.97224426,-0.21026517,0.42257148,-0.6219866,0.25121376,0.14786483,0.0891407,1.4635409,-0.085195504,-0.92753863,0.17610304,-1.3448662,0,0.073277794,f0,train
59,-1.0573994,-0.28230783,-0.37767208,-1.0086592,-0.7321452,0.016413063,0.2617324,-0.7499867,0.22476023,-0.41525632,-0.7010888,-1.1411182,-0.11048674,-0.24614058,-0.47061515,-1.0545124,0.6483893,-0.29441652,0.40334132,1.0372036,0,0.055119503,f0,train
60,-0.061265044,-1.3600425,0.20657994,-0.63731307,-0.26129737,0.5560817,0.45323998,0.3742208,-0.73424953,-0.6957027,-0.16290864,-0.34730676,-0.45087606,-1.0121056,-0.68038183,-0.24352154,-0.055856977,-0.17692748,-0.42578143,0.18762153,1,0.14998242,f0,train
61,0.30893853,-0.56553316,0.22773258,0.6479461,0.21470499,-0.18050362,-0.357895,0.3270643,0.11324504,-0.11509341,-0.2794974,0.047023945,0.31733808,-0.22800124,0.14533538,-0.77065456,0.5119115,-0.131343,0.9151631,-0.4321831,0,0.2102529,f0,train
62,0.6359322,2.863755,0.8326051,1.6907825,2.0061877,1.5657197,2.144665,2.1492832,2.1004474,1.1558731,0.85092694,1.8371375,2.264879,1.403104,0.8399756,1.8978553,0.64950585,1.1116866,1.4401453,-0.42757678,0,0.2768631,f0,train
63,0.4097085,0.5880773,-0.28545296,-0.056535147,0.38293523,0.11100813,0.26957795,0.018215721,-0.91684186,0.38783523,-0.53891003,0.4637859,-0.7934008,-0.49524394,0.3729446,0.025985066,-0.2190265,0.7758085,-0.25661987,-0.3342712,0,0.22944723,f0,train
64,4.372784,-1.2890772,-1.4519861,-1.0536326,-0.78623855,-1.4308088,-2.5774345,-1.4788194,-0.67874354,-0.37204608,-1.2060196,-2.4516408,-2.1754017,-0.41393793,-1.288158,-1.5562541,-1.6723919,-0.7918736,-2.0238833,1.2734762,1,0.9605314,f0,train
65,-0.52940494,0.091594696,-1.0947992,-0.029474452,0.06392215,0.27800116,0.020462696,-0.02783593,-0.5006874,0.43347374,1.3551543,1.0146241,0.7707296,1.4445075,1.2152463,0.33886367,0.64405966,0.36119342,0.027110977,0.8100171,1,0.09492813,f0,train
66,0.27300727,-0.07718366,0.4357275,0.16065647,0.003580623,-0.47713408,0.018475745,0.13360693,-0.32053995,0.1541667,0.19279204,1.1230264,0.2960163,0.78417486,0.10146387,-0.36222926,0.6444317,0.7051773,0.55007815,0.77739143,0,0.2037004,f0,train
67,-0.10591109,0.13854006,-0.539519,-0.13374616,0.5012751,0.93694955,1.0022742,0.44329438,0.77865607,-0.7332259,0.8823391,0.15627003,1.0872974,-0.6623947,0.78915375,-0.11354558,0.9184371,0.4896878,0.052569345,0.28511027,0,0.14376734,f0,train
68,-0.040678952,0.4756752,-0.30647677,-0.48237073,0.28841016,0.2651126,-0.21932183,0.3546852,0.412648,-0.49453294,0.38215765,0.31851754,0.16106945,0.29730573,0.6343878,0.16213867,0.27195853,0.60580534,0.2911694,-2.045043,0,0.1529219,f0,train
69,3.9019392,0.16005592,0.4120322,-0.86877036,-0.82682186,0.63493395,-0.21658315,-0.49692994,0.16451673,-0.54526395,-0.13430558,-0.112015426,0.24094923,0.24932143,-0.34682408,0.348746,0.69759977,0.3475249,-0.31362608,0.575001,1,0.9351616,f0,train
70,0.059510756,0.43956187,0.3498286,1.4128666,2.098713,0.4433891,1.4104675,0.4431924,1.6236234,0.20389904,-0.37292424,0.8659463,0.5355056,0.2250649,0.55660397,1.6791815,0.70552343,0.35500216,0.9881493,-0.6685195,0,0.16790564,f0,train
71,1.5993366,0.22718047,0.0018012158,1.0141648,0.6425579,0.80104816,-0.1972675,0.053401016,-1.0290363,0.060294773,-0.40282091,0.56644315,0.77296466,1.129308,0.07114163,0.33298713,0.0650406,-0.37235293,0.4940118,-0.11808692,1,0.52756554,f0,train
72,1.6586796,-1.4331651,0.08225425,-0.570221,0.017947728,-0.036414392,-0.27634323,-0.522269,-0.5931048,-0.18450816,-0.5939054,-0.39606202,0.039505627,-0.23189773,-1.5656661,-1.2806497,-0.45718974,-0.008011988,-1.1877607,1.4339304,1,0.54396385,f0,train
73,-1.3691988,-0.88525385,0.21919525,-0.15372443,0.1813305,-0.71319115,0.050542664,-0.84931874,-0.23045032,-0.021614231,0.009866323,-0.69500977,-0.45338565,-1.085086,-0.82395244,-1.3061726,-0.16446047,0.03820596,-0.63916355,-0.14254993,0,0.039619856,f0,train
74,3.9422424,0.2601602,0.61855656,-0.0039004798,-0.28700677,-0.48482648,-0.01922289,0.023163531,-0.5384865,0.74306756,-0.011252959,-0.211933,0.24704652,0.18985364,-0.84298354,-0.21853092,0.06310214,-0.23415746,-0.72350264,2.1180289,1,0.93782455,f0,train
75,2.6463172,1.4769322,0.29383135,-0.33665714,1.1798879,0.7960871,1.171767,0.8009563,1.559466,-0.14277723,-0.18455684,-0.0018484939,0.06876805,0.9436611,0.74683803,1.6508883,0.22947331,0.4069599,0.77198887,1.339456,0,0.781373,f0,train
76,3.4632723,-0.47185662,-0.3571288,-0.6516832,-0.5397951,-1.2582518,-1.3501867,-0.8934825,-1.0072793,-0.41690516,-1.7615241,-1.8409888,-0.30872545,-0.46427464,-0.9592105,-0.5293782,-0.9039266,-0.6007495,-0.97035575,1.8043897,1,0.8985679,f0,train
77,3.3351727,0.4683181,0.2464202,-1.121666,-0.060632154,0.96517926,0.9420515,0.5781466,0.82408684,-0.64012754,0.3853796,1.5530081,-0.5096002,0.14452355,0.56755364,0.25421676,-0.13764352,1.0093843,0.36876115,-0.4705573,1,0.88483965,f0,train
78,3.7956922,0.2753176,-0.2883262,-0.98244935,0.21050774,-0.054525256,0.47698042,0.07109994,0.17039895,-0.13110594,-0.36641595,0.06799903,-1.0919247,0.07591388,-0.056817815,-0.8659081,0.30447912,0.7225822,-1.0169818,-0.33441854,1,0.9276252,f0,train
79,0.64416176,0.7777326,-0.23671341,0.22123545,-0.47966966,-0.61089545,0.8138959,-0.08431417,0.12622596,0.4155252,0.15303129,0.5582571,0.06416175,0.3912227,-0.03883309,0.051666077,0.39137667,0.17997569,0.068728715,1.4568788,0,0.27869755,f0,train
80,-0.64456123,0.7474576,0.7574362,0.90641975,0.40349022,1.0804917,1.8678669,0.79820776,0.2997485,0.58302516,1.1354378,0.7397604,0.34499073,0.62260234,0.8928467,1.7242805,0.52191734,1.3433262,0.28215092,-1.1323541,1,0.08449017,f0,train
81,4.195383,-0.7566873,-1.114886,-0.14432295,-0.21601373,0.21219845,-1.7227154,-0.7560762,0.04249361,-1.4951391,-0.6139855,-1.00303,-0.57290524,0.17753398,-0.5337264,-0.2060708,-1.0328068,-0.7911007,-0.49248075,-0.6272108,1,0.95234185,f0,train
82,3.54549,-0.13725033,0.9776396,0.9153798,0.42098704,0.69649255,1.3887917,-0.065459624,0.97436273,-0.020100331,0.28367704,0.30812502,0.18938127,-0.44974738,0.41053587,1.2650265,-0.29273218,0.44941196,0.39341494,-0.5116727,1,0.9065963,f0,train
83,1.3766963,-0.38844037,0.12975836,0.66523695,0.41376603,-0.43264908,-0.21440119,-0.27774635,0.5469882,0.5791223,-0.3482795,-0.29099944,0.19869861,0.079343855,-0.6288345,-0.36330774,0.30224082,0.18662454,0.5030336,-0.3605691,0,0.46580243,f0,train
84,2.2944381,0.96017706,-0.31235436,0.7504672,0.9545888,0.4708842,1.3561314,0.25164095,1.6850886,0.24231659,1.3051455,0.20460635,0.813128,1.3400704,0.37728408,0.69446343,0.16073866,1.013389,0.71797335,-1.9491818,0,0.7073833,f0,train
85,1.608017,1.3029617,0.01894084,0.04124931,0.9386266,-0.37953642,0.84579647,0.055089384,0.5707513,0.18711127,-0.25674286,0.3702148,1.0711324,-0.2571048,-0.09047768,0.11845128,0.5754641,0.22030422,-0.5260777,1.0387862,0,0.52996874,f0,train
86,3.5768645,-1.9259452,-0.76873404,-0.5954907,-1.1508511,-1.9941648,-1.7020365,-0.9361606,-1.7821205,-1.2966429,-1.0930041,-1.3786391,-0.26770008,-1.804463,-0.79640156,-1.1357845,-0.69076884,-0.77973807,-1.6187539,-0.6737842,1,0.90950674,f0,train
87,2.2815323,0.99390966,0.5689122,0.21289374,0.74459577,-0.09406581,0.4328948,0.038275454,0.7923139,0.7606054,1.0448261,0.95301884,0.6041139,1.0792229,0.644906,0.8572122,0.71042013,0.41419783,0.6308204,-0.05949721,1,0.70440626,f0,train
88,1.1351488,-0.0013564617,0.37325495,0.001901045,0.33578536,-0.18211547,0.73971474,0.48148188,0.3070132,0.19688725,0.39222708,0.7610828,-0.23584977,0.40800834,0.1950938,0.49581143,0.2047272,0.22316737,0.8278857,0.09450398,0,0.40001798,f0,train
89,3.6880143,-0.6000953,-0.5693045,-1.4667176,-0.35998407,-1.5690979,-2.1508808,-1.433214,-1.7049608,-1.0157261,-1.4698758,-1.7055464,-1.9092351,-1.3917068,-1.8430498,-1.9201995,-0.29820287,-0.19067563,-1.4713007,1.111891,1,0.91917026,f0,train
90,-1.2396088,-0.284072,-0.40599737,-0.8788693,-0.4900956,-0.5078337,-0.5906844,-1.3389066,0.24645874,0.14204566,-0.975912,-1.3355182,-0.5041749,-0.22848354,-0.9307541,-1.2158438,-0.401663,-0.9684593,-1.3992821,0.4630901,0,0.045476787,f0,train
91,3.507688,-0.546565,-1.2570722,-1.174483,-0.16000554,0.16583326,-1.2880816,-0.62104887,-1.2750527,0.16926162,-0.9284707,-0.45163164,-2.2691891,-1.1663308,-0.50937015,-1.1775221,-0.41434717,-0.2963299,-0.53696084,1.4653968,1,0.9029784,f0,train
92,-0.23167805,0.5726496,-0.75808126,-0.14590766,0.14664973,-0.2260993,-0.12940747,-0.6130984,-0.22529131,-1.5690657,-1.0387601,-0.58609015,-0.34258285,0.2092999,-1.585294,-0.105041526,-0.11918121,0.41714236,-0.80500156,1.1184856,0,0.12740654,f0,train
93,4.2547016,-0.06663367,0.15971425,-0.3272047,-1.5126789,0.251313,0.61366075,-0.53272074,0.3098537,-0.26719812,-0.47570664,0.6552074,0.4522173,0.3710396,-0.5629872,0.91559744,-0.1750392,0.7013299,-0.2432515,0.3599218,1,0.9552456,f0,train
94,-0.25932693,0.8712686,0.4092401,0.9156784,0.036281895,0.26001638,1.328468,1.5503691,0.74664146,0.2821319,0.72238463,1.164119,1.3626451,1.7400937,0.65456957,0.8422581,0.5835523,1.7659494,1.4022664,-0.7537302,0,0.12403007,f0,train
95,3.437348,-0.7458444,-1.1218674,-0.6082396,0.8977623,-1.6140628,-1.8981048,-0.7118756,-1.155119,-0.45701087,-1.4137969,-1.8042077,-1.076216,-1.2778858,-0.3814531,-1.7046974,-0.60244817,-0.62072235,-1.506174,1.492062,1,0.8959123,f0,train
96,0.38632503,-0.63817513,0.5984975,-0.8860814,0.40207547,-0.9307656,-1.5308096,-0.12176786,-0.8174807,0.036653683,-1.6619446,-1.3895591,0.013587177,-0.85173965,-0.24258769,-1.0370486,-0.084527016,-1.1279194,-0.96792436,0.1271333,1,0.22488596,f0,train
